-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,162.65771,155.74496,148.86577,142.14764,135.16107,128.27516,121.25504,114.57718,107.95302,101.21477,94.550339,87.852348,81.221474,74.718124,67.993286,61.308723,54.481209,47.808723,41.119465,34.487919,27.869127,21.116779,14.451678,7.8597317,1.0797316,-5.5717449,-12.110738,-18.850336,-25.536913,-32.295975,-38.836243,-45.524834,-52.18792,-58.750336,-65.375839,-71.993286,-78.657715,-85.295303,-91.932884,-98.617447,-105.24161,-111.97987,-118.58389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,162.24161,155.36913,148.72484,141.67114,134.81879,127.89262,121.20805,114.58389,107.8792,101.21477,94.577179,87.872482,81.389259,74.664429,67.979866,61.416107,54.553692,47.864429,41.241611,34.533558,27.883892,21.209396,14.609396,7.8651009,1.1552349,-5.2601342,-12.024832,-18.767115,-25.416107,-32.037582,-38.709396,-45.367786,-51.99329,-58.590603,-65.208054,-71.89933,-78.496643,-85.107384,-91.81208,-98.449661,-105.19463,-111.77181,-118.49664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,168.69127,161.85236,155.20134,148.18791,141.34229,134.37584,127.75168,121.12752,114.4698,107.80537,101.14765,94.463089,87.993286,81.275169,74.644295,68.033554,61.382549,54.480537,47.878525,41.241611,34.471142,27.920134,21.29463,14.566442,7.8630872,1.391745,-5.2853689,-12.059731,-18.659731,-25.269127,-31.981878,-38.622147,-45.272484,-51.895302,-58.559731,-65.167786,-71.79866,-78.375839,-85.093956,-91.738258,-98.436241,-105.04027,-111.75168,-118.48993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.34229,161.76511,154.74496,147.93959,140.92618,134.31543,127.71141,121.10738,114.46309,107.8255,101.14765,94.651009,87.979866,81.302017,74.744965,68.080536,61.416107,54.577854,47.949665,41.300671,34.579865,28.069799,21.271812,14.626845,8.1255035,1.4002013,-5.2689934,-11.910738,-18.471811,-25.181879,-31.856377,-38.469128,-45.113422,-51.810738,-58.442284,-65.01342,-71.583893,-78.302017,-84.993286,-91.738258,-98.288589,-104.94631,-111.65771,-118.28859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.24832,161.23489,154.41611,147.43625,140.81209,134.25504,127.65101,121.01342,114.36913,107.75168,101.26174,94.557045,87.932884,81.362419,74.718124,68.060402,61.456375,54.609394,47.926174,41.299999,34.671143,28.014765,21.307383,14.826845,8.0765104,1.3238926,-5.1814766,-11.79396,-18.536913,-25.146309,-31.768456,-38.405369,-45.083893,-51.762417,-58.420807,-64.953018,-71.597313,-78.302017,-84.973152,-91.610741,-98.261742,-104.96645,-111.58389,-118.20805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.79195,161,153.98657,147.4698,140.85905,134.24832,127.61745,121.00671,114.39597,107.89262,101.26174,94.583893,88.006714,81.375839,74.751678,68.18792,61.536911,54.656376,48.022148,41.408054,34.665771,28.026175,21.533558,14.79396,8.0845642,1.5028188,-5.0597315,-11.785234,-18.379866,-24.993959,-31.695303,-38.338257,-44.9953,-51.651009,-58.264431,-64.865768,-71.550339,-78.255035,-84.832214,-91.530205,-98.241608,-104.8255,-111.43624,-118.15437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.49664,160.49664,153.98657,147.40939,140.81209,134.1745,127.59061,120.97987,114.4698,107.78523,101.19463,94.604027,87.993286,81.375839,74.81208,68.140938,61.510067,54.653019,48.042282,41.317451,34.613422,28.222818,21.438255,14.740269,8.1932888,1.5654362,-5.0783219,-11.738256,-18.314766,-24.961744,-31.698658,-38.327518,-44.951008,-51.585236,-58.242954,-64.872482,-71.543625,-78.181206,-84.852348,-91.610741,-98.114098,-104.75839,-111.4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.48322,153.92618,147.34229,140.69798,134.14764,127.56376,121.02013,114.40939,107.75168,101.20805,94.610741,87.973152,81.369125,74.765099,68.120804,61.557049,54.680538,47.972485,41.276508,34.779194,28.066442,21.405369,14.816108,8.2201338,1.5304698,-5.0492616,-11.660402,-18.313423,-24.991947,-31.68792,-38.291275,-44.919464,-51.584564,-58.26376,-64.885902,-71.496643,-78.208054,-84.879196,-91.442955,-98.093956,-104.75168,-111.48322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.55034,153.90604,147.34229,140.77852,134.1745,127.65101,121.03355,114.37584,107.83221,101.26174,94.644295,88.067116,81.469795,74.81208,68.214767,61.617451,54.642952,47.940269,41.50671,34.697987,28.137585,21.524832,14.931543,8.2315435,1.5967785,-4.941812,-11.571141,-18.253019,-24.948322,-31.598658,-38.185234,-44.877182,-51.537582,-58.201344,-64.778526,-71.489929,-78.1745,-84.724831,-91.328857,-98.046982,-104.69798,-111.44296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4698,153.86577,147.30202,140.71141,134.22148,127.62416,120.92618,114.42282,107.85235,101.28188,94.651009,88.040268,81.442955,74.865768,68.248322,61.510067,54.610065,48.178524,41.415436,34.68121,28.227516,21.64094,14.934228,8.2892618,1.6748993,-4.9097986,-11.592617,-18.306711,-24.871813,-31.551006,-38.214092,-44.891273,-51.567783,-58.193287,-64.81208,-71.442955,-78.060402,-84.711411,-91.402687,-98.046982,-104.75839,-111.50336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.49664,153.91275,147.32214,140.81879,134.24161,127.58389,121.05369,114.47651,107.91275,101.30872,94.765099,88.093956,81.543625,74.926178,68.18792,61.536911,54.831543,48.108055,41.402012,34.799328,28.348993,21.602013,15.010067,8.4315434,1.7162416,-4.8759732,-11.618792,-18.155033,-24.829531,-31.467113,-38.184563,-44.831543,-51.487919,-58.156376,-64.805367,-71.328857,-77.993286,-84.697983,-91.348991,-98.046982,-104.79866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.47652,153.95302,147.41611,140.81879,134.14764,127.59061,121.05369,114.48322,107.9396,101.32215,94.691277,88.120804,81.557045,74.832214,68.181206,61.684563,54.743626,48.040268,41.475838,34.879868,28.286577,21.64094,15.090604,8.3852348,1.7286577,-4.9385905,-11.540269,-18.17651,-24.825504,-31.504026,-38.239597,-44.827518,-51.494633,-58.213425,-64.664429,-71.322151,-78.040268,-84.697983,-91.402687,-98.08725,-104.85235,-111.44296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.50336,154.00671,147.40939,140.79866,134.26175,127.7047,121.16107,114.59061,108.02013,101.40269,94.79866,88.234901,81.483223,74.872482,68.355705,61.657719,54.765102,48.173824,41.625504,34.852348,28.385906,21.797987,15.091947,8.4489937,1.7220806,-4.8240938,-11.506711,-18.132885,-24.773155,-31.491947,-38.128189,-44.810738,-51.491276,-58.057716,-64.617447,-71.375839,-77.993286,-84.664429,-91.402687,-98.114098,-104.77181,-111.42282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.56375,153.97986,147.34229,140.83893,134.30873,127.7651,121.18792,114.60403,108.00671,101.43624,94.805367,88.134232,81.422821,74.973152,68.288589,61.604027,54.816109,48.258389,41.595303,34.916779,28.459732,21.68255,15.044295,8.3503351,1.7657048,-4.8161073,-11.48792,-18.138926,-24.81208,-31.502014,-38.18121,-44.848991,-51.425503,-58.074497,-64.731544,-71.342285,-78.046982,-84.751678,-91.463089,-98.053688,-104.75839,-111.4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5302,153.89932,147.38927,140.83893,134.349,127.72483,121.19463,114.61074,108.0604,101.43624,94.697983,88.08725,81.637581,74.872482,68.194633,61.664429,54.866444,48.223492,41.597988,34.973156,28.371813,21.662416,14.963087,8.4187918,1.793557,-4.8338928,-11.531544,-18.22349,-24.795301,-31.542282,-38.235569,-44.746979,-51.460403,-58.142952,-64.664429,-71.395973,-78.120804,-84.818794,-91.442955,-98.093956,-104.79866,-111.4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.52348,154.04027,147.4698,140.98657,134.37584,127.87248,121.26846,114.69798,108.1141,101.40269,94.744965,88.288589,81.563759,74.89933,68.322151,61.738255,54.848324,48.334229,41.693958,34.951008,28.383892,21.647652,15.087248,8.4503355,1.8074497,-4.8174496,-11.517449,-18.146309,-24.806711,-31.554363,-38.099998,-44.732216,-51.433556,-58.057716,-64.664429,-71.436241,-78.120804,-84.711411,-91.395973,-98.10067,-104.75839,-111.42282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.59061,154.04698,147.53691,140.97986,134.44966,127.80537,121.34229,114.72483,107.99329,101.38255,94.879196,88.18792,81.510071,74.946312,68.389259,61.718121,54.957047,48.326176,41.634899,34.92416,28.326174,21.735571,15.112081,8.4221478,1.7396644,-4.8570471,-11.534228,-18.195972,-24.865772,-31.386578,-38.128189,-44.814095,-51.378525,-58.084564,-64.751678,-71.476509,-78.120804,-84.778526,-91.463089,-98.080536,-104.77181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.16779,147.63759,141.09396,134.53691,127.96645,121.37584,114.65771,108.04027,101.56376,94.879196,88.214767,81.657715,75.080536,68.395973,61.825504,54.990604,48.281208,41.651009,34.913422,28.422148,21.767115,15.137584,8.4523487,1.7865101,-4.7924161,-11.504698,-18.15369,-24.645638,-31.403357,-38.113422,-44.709396,-51.430874,-58.130871,-64.81208,-71.442955,-78.093956,-84.758392,-91.409393,-98.080536,-104.81879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.18121,147.67114,141.10738,134.56375,127.97315,121.30202,114.62416,108.14765,101.44296,94.81208,88.268456,81.697983,75.020134,68.456375,61.845638,54.916779,48.26577,41.566444,34.999329,28.41745,21.740269,15.090604,8.4053688,1.8108053,-4.8220134,-11.581208,-17.987247,-24.755033,-31.491947,-38.083893,-44.804028,-51.492619,-58.198658,-64.704697,-71.442955,-78.140938,-84.771812,-91.456375,-98.08725,-104.79195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.28188,147.77852,141.23489,134.62416,127.95302,121.33557,114.83221,108.14765,101.50336,94.98658,88.328857,81.758392,75.114098,68.530205,61.80537,54.926846,48.214764,41.717449,35.017448,28.476511,21.779194,15.144296,8.4751682,1.8168457,-4.8318791,-11.282551,-18.074497,-24.783892,-31.395302,-38.103355,-44.799328,-51.527515,-58.109394,-64.758392,-71.402687,-78.080536,-84.751678,-91.449661,-98.08725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.39597,147.85236,141.23489,134.53691,127.97987,121.42953,114.7047,108.10738,101.62416,94.939598,88.281876,81.731544,75.154366,68.469795,61.798656,54.838924,48.316109,41.6651,34.969799,28.42886,21.713423,15.109396,8.4134226,1.7496644,-4.6996646,-11.467785,-18.169798,-24.760403,-31.461073,-38.172482,-44.907383,-51.471142,-58.159061,-64.81208,-71.422821,-78.134232,-84.805367,-91.429527,-98.161072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.40268,147.83893,141.14095,134.59061,128.04027,121.33557,114.67114,108.22147,101.56376,94.91275,88.355705,81.718124,75.060402,68.348991,61.691277,54.920135,48.302013,41.620804,34.93557,28.361746,21.707382,15.040269,8.4067116,1.9359732,-4.7954364,-11.542282,-18.091274,-24.810738,-31.548994,-38.254364,-44.859062,-51.507381,-58.228188,-64.818794,-71.456375,-78.18792,-84.791946,-91.456375,-98.221474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.48322,147.8255,141.28188,134.71812,127.99329,121.38926,114.9396,108.24161,101.61745,95.020134,88.416107,81.744965,75.08725,68.342285,61.791946,54.929531,48.333557,41.654362,34.922817,28.374496,21.708054,15.033557,8.6322145,1.8475839,-4.8357048,-11.461074,-18.17651,-24.801342,-31.587919,-38.152348,-44.828186,-51.541611,-58.178524,-64.785233,-71.489929,-78.073822,-84.791946,-91.456375,-98.114098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.40268,147.87248,141.28859,134.62416,127.96645,121.52349,114.87248,108.20805,101.63758,95.033554,88.335571,81.691277,75.006714,68.436241,61.81879,54.914764,48.285236,41.630203,34.976509,28.373154,21.646309,15.232215,8.5187922,1.7338254,-4.8036242,-11.538926,-18.212751,-24.926846,-31.534227,-38.204697,-44.895302,-51.502014,-58.182549,-64.859062,-71.516777,-78.181206,-84.838928,-91.463089,-98.161072,-105.01342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.48993,147.93959,141.27516,134.61745,128.24161,121.58389,114.87248,108.28859,101.71141,95.067116,88.328857,81.684563,75.093956,68.456375,61.838924,54.957047,48.328186,41.667786,34.966442,28.364429,21.916107,15.168456,8.4295301,1.8473825,-4.8242955,-11.528188,-18.250336,-24.795973,-31.516108,-38.232887,-44.885906,-51.505367,-58.213425,-64.765099,-71.483223,-78.134232,-84.724831,-91.469795,-98.315437,-104.84563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.58389,147.90604,141.22148,134.86577,128.16779,121.50336,114.9396,108.27517,101.63087,94.966446,88.348991,81.751678,75.10067,68.456375,61.771812,54.922817,48.299999,41.604698,34.919464,28.562416,21.748322,15.062416,8.5127516,1.7902684,-4.8833556,-11.621476,-18.198658,-24.875168,-31.570469,-38.168457,-44.926846,-51.589931,-58.202015,-64.838928,-71.503357,-78.120804,-84.818794,-91.677849,-98.20134,-104.65101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.81209,141.48993,134.74496,128.13423,121.5302,114.91275,108.24832,101.51007,94.953018,88.342285,81.697983,75.093956,68.416107,61.765102,54.921478,48.250336,41.599998,35.077854,28.451006,21.697315,15.104027,8.3570471,1.711745,-4.9628186,-11.577181,-18.238926,-24.940939,-31.566442,-38.294632,-44.936241,-51.559059,-58.236912,-64.872482,-71.516777,-78.18792,-85.107384,-91.583893,-97.98658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.16107,141.41611,134.77852,128.19463,121.56376,114.89262,108.20805,101.61745,95.01342,88.355705,81.758392,75.067116,68.436241,61.825504,54.908726,48.293961,41.826847,35.034229,28.410738,21.79463,15.104027,8.4395971,1.7196645,-4.8591275,-11.557718,-18.219463,-24.816107,-31.569799,-38.189262,-44.873154,-51.531544,-58.22282,-64.791946,-71.469795,-78.375839,-84.885902,-91.322151,-98.107384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.02014,141.36913,134.8255,128.21477,121.54362,114.8255,108.24161,101.66443,94.966446,88.395973,81.671143,75.053688,68.389259,61.778522,54.879868,48.462418,41.68121,34.961746,28.448322,21.683222,15.0349,8.3161077,1.7351677,-4.8802686,-11.585235,-18.220806,-24.904697,-31.618792,-38.260403,-44.940941,-51.596645,-58.182549,-64.8255,-71.731544,-78.288589,-84.671143,-91.449661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.04698,141.44966,134.85236,128.16107,121.47651,114.91275,108.31544,101.61745,95.040268,88.375839,81.718124,75.120804,68.429527,61.791946,55.106712,48.371811,41.695301,35.036243,28.414764,21.725504,15.048322,8.4288588,1.751745,-4.8880539,-11.525503,-18.219463,-24.946308,-31.527517,-38.217449,-44.897316,-51.548992,-58.227516,-65.073822,-71.577179,-77.953018,-84.724831,-91.362419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.45638,134.78523,128.09396,121.48993,114.91946,108.26846,101.65101,94.979866,88.355705,81.718124,75.060402,68.402687,61.946308,54.944294,48.289261,41.714092,34.939598,28.361746,21.696644,15.067114,8.3637581,1.7032214,-4.8829532,-11.607383,-18.246981,-24.942953,-31.58255,-38.303356,-44.868458,-51.557049,-58.40604,-64.939598,-71.389259,-78.107384,-84.731544,-91.369125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.09396,141.43625,134.74496,128.1745,121.57047,114.91275,108.37584,101.65771,95,88.382553,81.704697,75.127518,68.637581,61.959732,54.964428,48.365772,41.656376,34.968456,28.363758,21.738926,15.075839,8.3758392,1.7377852,-4.9181881,-11.602014,-18.198658,-24.85906,-31.617449,-38.217449,-44.826847,-51.771812,-58.32349,-64.691277,-71.422821,-78.01342,-84.617447,-91.281876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0537,141.34229,134.77852,128.21477,121.53691,114.99329,108.26174,101.57718,95.006714,88.362419,81.724831,75.234901,68.557045,61.825504,55.00671,48.287247,41.620132,34.892616,28.385235,21.651678,15.008725,8.3718119,1.7153691,-4.9916105,-11.593288,-18.238926,-24.973154,-31.544966,-38.121475,-45.132885,-51.675167,-58.104698,-64.785233,-71.355705,-77.966446,-84.637581,-91.335571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.95973,141.39597,134.75168,128.12752,121.57047,114.84563,108.22147,101.61745,94.966446,88.335571,81.838928,75.140938,68.382553,61.852348,54.881207,48.195301,41.567116,34.902683,28.335571,21.623489,15.015436,8.3489933,1.6101342,-4.9451008,-11.58255,-18.318792,-24.909395,-31.518122,-38.517448,-45.044968,-51.456375,-58.193958,-64.724831,-71.241608,-77.98658,-84.704697,-91.369125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.02014,141.42953,134.77852,128.24832,121.55034,114.91275,108.2953,101.59061,95.020134,88.570473,81.818794,75.127518,68.550339,61.832214,54.909397,48.226845,41.58725,34.91745,28.307383,21.759731,15.044295,8.3583889,1.6771141,-4.8991275,-11.638927,-18.216108,-24.814766,-31.799999,-38.339596,-44.75235,-51.525505,-58.089931,-64.637581,-71.315437,-77.98658,-84.637581,-91.342285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.40268,134.8255,128.13423,121.5302,114.94631,108.30872,101.66443,95.134232,88.469795,81.731544,75.127518,68.449661,61.785236,54.857719,48.216778,41.534901,34.861744,28.365772,21.662416,14.925504,8.3503351,1.6789262,-4.9527516,-11.583893,-18.198658,-25.144295,-31.736242,-38.122818,-44.851677,-51.463089,-58.041611,-64.630875,-71.348991,-77.98658,-84.697983,-91.342285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.51007,134.81209,128.1745,121.55704,114.93288,108.31544,101.81879,95.120804,88.429527,81.838928,75.120804,68.429527,61.785236,54.908726,48.281879,41.577183,34.943623,28.369799,21.602684,15.046309,8.3651009,1.684094,-4.9037585,-11.529531,-18.451006,-25.021477,-31.455034,-38.185234,-44.730873,-51.379868,-58.008724,-64.630875,-71.281876,-77.946312,-84.597313,-91.328857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.80537,128.18791,121.5302,114.92618,108.42953,101.71141,95.006714,88.409393,81.711411,75.067116,68.409393,61.765102,54.893288,48.214092,41.630203,34.880535,28.283222,21.595974,15.003356,8.304698,1.6540269,-4.8565102,-11.828188,-18.425503,-24.81208,-31.536242,-38.131542,-44.744965,-51.38792,-58.099998,-64.671143,-71.295303,-77.993286,-84.677849,-91.436241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
